complete_video_IDs,video_titles
https://www.youtube.com/watch?v=X_JWj8bXjmU,Crispy_Fried_Corn_।_चटपटे_कुरकुरे_स्वीट_कॉर्न_।_Spicy_Crispy_Corn
https://www.youtube.com/watch?v=TKexADUMB_M,Warqi_Paratha_
https://www.youtube.com/watch?v=hRQ3Opwfru4,Corn_Capsicum_Masala_
https://www.youtube.com/watch?v=V7KwrSS98CM,Gur_ke_Sev_
https://www.youtube.com/watch?v=cI9wCSNEGF0,Shalgam_Gajar_ka_Paniwala_Achar_
https://www.youtube.com/watch?v=MZghK0-7-jk,Methi_Ke_Ladoo_।_मेथी_नारियल_के_लड्डू_।_Methi_Coconut_Laddu_Recipe
https://www.youtube.com/watch?v=3YFKeQE3jgo,Shalgam_Ka_Bharta_।_शलगम_का_भर्ता_।_Spicy_Mashed_Turnip_Recipe
https://www.youtube.com/watch?v=07bpHG1gu_8,Peanut_Chikki_
https://www.youtube.com/watch?v=Dz3dcn-ek-s,मसालेदार_मक्के_के_आटे_और_आलू_की_पूरी_।_Makka_Masala_Aloo_Poori_
https://www.youtube.com/watch?v=ke_kcc__xAA,मूंग_की_दाल_का_हलवा_बिना_दाल_भिगोये_झटपट_बनाये_
https://www.youtube.com/watch?v=oYI5RoKJDKM,Amla_Candy_Spicy_
https://www.youtube.com/watch?v=fXtiEPaZMGM,Frozen_Mini_Cheese_Samosa_।_फ्रोजन_मिनी_समोसा_।_How_to_freeze_Samosa_at_Home
https://www.youtube.com/watch?v=YCs1yl8f64U,Baingan_Bharta_Recipe_
https://www.youtube.com/watch?v=CVpkpgXgMFM,Gajar_Ka_Gajrela_
https://www.youtube.com/watch?v=1KD3B-Vw4OI,Aloo_Masala_Naan_On_Tawa_-_आलू__नान_तवे_पर_-_Stuffed_Potato_Naan
https://www.youtube.com/watch?v=yly2DXNedFw,Steamed_Cake_in_Idli_Shape_
https://www.youtube.com/watch?v=KPSK2qOPvuU,गाजर_मूली_का_इन्स्टैन्ट_अचार_
https://www.youtube.com/watch?v=sAzPxK1qKYA,आलू_सूजी__के_कुरकुरे_फिंगर_फ्राइज_
https://www.youtube.com/watch?v=WJoJdg_8zek,Crispy_fried_Soya_Chaap_
https://www.youtube.com/watch?v=zS-gKmilBDY,Bajra_Khichdi_
https://www.youtube.com/watch?v=-IJuLjmnt-4,Chana_Dal_Recipe_
https://www.youtube.com/watch?v=f36xj5TXsYo,Moonglet_।_Moonglet_Pizza_
https://www.youtube.com/watch?v=vcmn_Lv4tik,Aloo_Palak_Paratha_
https://www.youtube.com/watch?v=SkI_F5-pveU,"Instant_Moong_Dal_Mix_for_Cheela,_Bhajiya,_Kofta,_Dahi_Vada_।_मूंगदाल_प्रिमिक्स"
https://www.youtube.com/watch?v=J6ZogS87lOc,Achari_Karela_।_अचारी_करेला_।_Karela_with_Pickle_Masala_
https://www.youtube.com/watch?v=qZzrSma8160,Lal_Masoor_Dal_Tadka_
https://www.youtube.com/watch?v=Sq0qgBqQ7U0,Annkoot_
https://www.youtube.com/watch?v=fAsV7ShHWY4,Kanji_vada_Recipe_
https://www.youtube.com/watch?v=RfC2ztWNBTM,Dry_Mini_Kachory_
https://www.youtube.com/watch?v=DSocv7qa_3U,Rasmalai_Recipe_
https://www.youtube.com/watch?v=_PIsaPH30Bo,Aloo_Paneer_Kofta_
https://www.youtube.com/watch?v=M6CwnxnxHKI,Kaju_Katli_Recipe_
https://www.youtube.com/watch?v=J8pK3dRBUk8,Methi_Para_Nimki_
https://www.youtube.com/watch?v=GmqxEJ-s0so,Dal_Bafla_Recipe_।_बाफले_तवे_पर_बनायें_।_How_to_make_Bafla_Bati_on_Tawa_
https://www.youtube.com/watch?v=W9XX5c-dfaY,Paneer_Paratha_Recipe___
https://www.youtube.com/watch?v=E5qcpRNyoe0,Veg_Shammi_Kabab_
https://www.youtube.com/watch?v=oMm1GJuyFwo,How_to_roast_peanuts_in_a_pan_
https://www.youtube.com/watch?v=hdNqJVcrVnE,Instant_Lauki_Halwa_
https://www.youtube.com/watch?v=HxPQDXXCNpk,Aloo_Tikki_
https://www.youtube.com/watch?v=-rjHvxGoU9k,Vrat_ka_Paratha_Aloo_wala
https://www.youtube.com/watch?v=HizT5pMhnfU,Samvat_Rice_Khichdi_navratri_Special_
https://www.youtube.com/watch?v=qUzJXPq4MZk,Sabudana_Sama_ka_Cheela_Navratri_Special_
https://www.youtube.com/watch?v=v9rchjrD9MU,Spicy_Amla_Chutney_Recipe_
https://www.youtube.com/watch?v=wNxu8-EQ-oA,Besan_Stuffed_Karela_
https://www.youtube.com/watch?v=Uv2Yjc2FaqY,Chinese_Bhel_
https://www.youtube.com/watch?v=IjEYlN5thhA,Eggless_Whole_Wheat_Biscuits_
https://www.youtube.com/watch?v=GvWLYNahIZc,Puffy_Moong_Dal_Cheela_with_Spinach__।_मूंगदाल_पालक_का_फूला_फूला_चीला_।_Moong_Dal_Puffy_Cheela
https://www.youtube.com/watch?v=8vmwlglq0ug,Veg_Paneer_Pocket_on_Tawa_
https://www.youtube.com/watch?v=oRNRF-r1siw,Bhindi_Masala_Curry_
https://www.youtube.com/watch?v=jRjjNWa2oiI,Milk_Mathri_
https://www.youtube.com/watch?v=k-UH_fmup8A,Besan_Halwa_Recipe_
https://www.youtube.com/watch?v=vegZJR8gh3g,Crispy_Aloo_Pakora_on_Tawa_
https://www.youtube.com/watch?v=M-3YFmqh8SI,Steamed_Atta_Modak_
https://www.youtube.com/watch?v=ApHqoFCzIpg,Instant_Rava_Modak_
https://www.youtube.com/watch?v=vQnrx7z3iVg,भाप_में_बने_पारंपरिक__गुड़_नारियल_के_मोदक_।__Steamed_modakam_
https://www.youtube.com/watch?v=jrp8F6Nm44U,Gobi_Paratha_
https://www.youtube.com/watch?v=pMHxOXlbmfw,Sweet_Pua_Recipe_
https://www.youtube.com/watch?v=s041y8ZLM5k,Palak_Kadhi_
https://www.youtube.com/watch?v=QrtOFjcMEiw,Tiranga_Sandwich_dhokla_
https://www.youtube.com/watch?v=M09YLJV9wek,Aloo_Lachha_Namkeen_
https://www.youtube.com/watch?v=_2pgPggIVbk,पंचमेवा_पाग_-_जन्माष्टमी_के_लिये।_Panchmewa_Paag_Recipe।_Mewa_Pag_
https://www.youtube.com/watch?v=kGFV1yXkH70,Aloo_Paratha_Recipe_।_झटपट_बनने_वाला_आलू_परांठा__।_Aloo_Masala_Paratha
https://www.youtube.com/watch?v=5eHumBHYo58,Kesar_Rice_Kheer_-_चावल_की_केसरिया_खीर_-_Saffron_rice_kheer
https://www.youtube.com/watch?v=9vumqy9p5NM,Palak_Poha_Cutlet_
https://www.youtube.com/watch?v=Obx5fSyFhKE,बेड़मी_पूरी_मिक्स_घर_पर_ही_बनायें_।_Instant_Bedmi_Puri_Mix_
https://www.youtube.com/watch?v=QcugQ3Rpd70,Balushahi_recipe_Mawa_Stuffed_
https://www.youtube.com/watch?v=LHKHcmgAAeM,Kadai_Paneer_Recipe_
https://www.youtube.com/watch?v=hurKk6hsEpk,मिनी_फरसाण_समोसा_-_जो_महीने_भर_ताज़ा_रहे_।_Mini_Dry_Samosa_recipe_
https://www.youtube.com/watch?v=2B1w_Ndhcjk,Ghevar_Recipe_।_मलाई_घेवर_।_Rajasthani_Malai_Ghevar_
https://www.youtube.com/watch?v=46qHlbvqyVY,अरबी_की_सूखी_मसालेदार_सब्जी_
https://www.youtube.com/watch?v=gzr-BoSL0b4,Khatta_Meetha_Karela_
https://www.youtube.com/watch?v=55hT-gKFdf0,"Basic_Gravies__-_2_।_विभिन्न_प्रकार_की_तरी_-_2_।_White_Gravy,__Besan_ki_Gravy_and_Makhni_Gravy_"
https://www.youtube.com/watch?v=SUpQ5Uw7ZyE,Sandwich_Dhokla_
https://www.youtube.com/watch?v=a-NtkrZncwE,Homemade_Spring_Roll_Wrappers_-_स्प्रिंग_रॉंल_रैपर्स_-_Spring_Roll_Wrappers_Recipe
https://www.youtube.com/watch?v=KTxdbMIgb74,Basic_Indian_Gravy_Recipes_।_चार_तरह_की_ग्रेवी_-_1_।_Easy_Gravy_for_curry_recipes
https://www.youtube.com/watch?v=CF3j_EP4Xa0,Roti__Phulka_or_Chapati_
https://www.youtube.com/watch?v=cdNJrEryp_4,Chena_Murki_Recipe_
https://www.youtube.com/watch?v=8_mBXKYQovY,Sweet_Tomato_Chutney_Recipe_
https://www.youtube.com/watch?v=VYBJXf8wgTI,Panchratna_Dal_Recipe_
https://www.youtube.com/watch?v=fXpoBwKggQQ,Pizza_McPuff_Recipe_-_Veg_Pizza_Parcel_-_वेज_पिज़्ज़ा_पफ_-_McDonald_Style_Veg_Pizza_Puff
https://www.youtube.com/watch?v=B-LOnVxdU1I,Palak_Poori_Recipe_Besan_Wali_-_Spinach_Masala_Poori_-_मिस्सी_पालक_पूरी
https://www.youtube.com/watch?v=WQxK-9-Yl_Y,सूजी_की_कुरकुरी_जलेबी_-_Jalebi_Recipe_without_yeast_
https://www.youtube.com/watch?v=r60PIBtayBw,Mango_Phirni_Recipe_
https://www.youtube.com/watch?v=2JZJbedDaXg,दही_के_शोले_
https://www.youtube.com/watch?v=ArsFJGpq0TM,Pineapple_Halwa_-_अनन्नास_का_हलवा_-_Pineapple_Sheera_-_Ananas_Ka_Meetha
https://www.youtube.com/watch?v=0PcjxC-Dvmo,Instant_Raw_Mango_Chunda_
https://www.youtube.com/watch?v=lWKVDFQeutY,Mango_Ice_Cream_Recipe_-_आम_की_एकदम_सॉफ्ट_आइसक्रीम_-_Homemade_Ice_cream
https://www.youtube.com/watch?v=GZl6N_bF1lo,Samosa_Recipe_-_Aloo_Samosa_Striped-_खस्ता_लहरिया_आलू_समोसा_-_Crispy_&_Spicy_Samosa
https://www.youtube.com/watch?v=A_rZflanOVY,Chana_Dal_Namkeen_-_चना_दाल_नमकीन_और_दालमोठ_-_Dalmoth_Namakeen_recipe
https://www.youtube.com/watch?v=17xG0dbUO0I,Crispy_Sooji_Pakoda_-_सूजी_की_कुरकुरे_मिक्स_वेज_पकौडी_-_Rawa_Mix_Veg_Bhajiya_Recipe
https://www.youtube.com/watch?v=UB3ZaMc3eT4,Mango_Custard_Recipe_-_मैंगो_कस्टर्ड_-_Fruit_Custard_with_Mango_-_Mango_Custard_Delight
https://www.youtube.com/watch?v=Z8g5mdxjV20,Mirchi_Methi_Dana_Recipe_-_मिर्ची_और_मैथी_दाने_की_चटपटी_सब्जी_-_Spicy_chili_with_Fenugreek_Seeds
https://www.youtube.com/watch?v=8LwYrE7PaC0,How_to_make_Poha_-_पोहा_झटपट_बनायें_-_Easy_Poha_Quick_Recipe
https://www.youtube.com/watch?v=RJNy9by0U-4,Suji_Halwa_-_दानेदार_सूजी_का_हलवा_-_Rava_Halwa_-_Quick_Rawa_Sheera_Recipe
https://www.youtube.com/watch?v=iDRe4Syn_d8,Cheese_n_Veg_Stuffed__Pakoda__-_वेज_चीज_ब्रेड_पकौड़ा_-__Bread_Pizza_Pakoda_recipe
https://www.youtube.com/watch?v=v0GHWoo3hnM,Sweet_Bread_Mawa_Roll_-_चमचम_जैसे_मीठे_ब्रेड_रॉल__-__Bread_Chum_Chum
https://www.youtube.com/watch?v=48Q46VN8ZXI,Veg_Handi_Recipe_-_मिक्स_वेज_हांडी__-_How_To_Make_Veg_Diwani_Handi
https://www.youtube.com/watch?v=-rgCF_oWPSk,"Methi_Paratha_Aloo_wala_-_मैथी_के_खस्ता_परांठे,_आलू_मसाले_से_भरे_हुये"
https://www.youtube.com/watch?v=jtXkMrFiRyw,Rava_Cutlets_-_सूजी_वेज_कटलेट्स_-_Veg_Suji_Cutlet_Recipe
https://www.youtube.com/watch?v=0BpgHj1j_9o,Gobhi_Musallam_recipe-_साबुत_फूलगोभी_-_Whole_Cauliflower_in_makhani_Gravy
https://www.youtube.com/watch?v=VUtACHqamvI,"3_Concentrated_sharbat_-_Rose__Sharbat,_Bel_Sharbat,_Mango_Panna__-_आम_पन्ना,_गुलाब__व_बेल_शरबत"
https://www.youtube.com/watch?v=CS7uvbNkFbA,Mango_Coconut_Burfi_
https://www.youtube.com/watch?v=27McPUiWn8Q,Sooji_Khichadi_-_Rava_Khichadi_-_सूजी_की_खिचडी_-_Semolina_khichdi
https://www.youtube.com/watch?v=OsaUJtaLzrk,Baingan_Bharta_Recipe_-_बैंगन_का_भर्ता_-_How_to_make_Roasted_Eggplant
https://www.youtube.com/watch?v=jP_Ywk6hof0,Green_Mango_Chutney__-_कैरी_पुदीना_चटनी_-_Raw_Mango_Mint_Chutney
https://www.youtube.com/watch?v=viYiVBrh-ro,Aam_ki_Launji_
https://www.youtube.com/watch?v=RIhV0kLD7xQ,How_to_make_Dal_ke_papad_-_दाल_के_पापड़_कैसे_बनायें_-_Moong_Dal_ke_Papad_Banane_ki_vidhi
https://www.youtube.com/watch?v=6C0sFJFr4NM,Jackfruit_Bharwan_Masala_Parata_-_कटहल_भरवां_मसाला_परांठा_-Raw_Jack_Fruit_stuffed_Paratha
https://www.youtube.com/watch?v=gABYJqXcSNs,How_to_preserve_Pineapple_-_पाइनएपल_को_प्रिजर्व_करें_-_Sweetened_Pineapple_Preserve
https://www.youtube.com/watch?v=QhRQtrK2Exg,Nimbu_Pudina_Sharbat_-_नीबू_पोदीना_का_मसालेदार_शरबत__-_Mint_Lemonade_Recipe
https://www.youtube.com/watch?v=6Dy-RhOr8ho,Raw_Mango_Papad__Spicy_
https://www.youtube.com/watch?v=HIr2vSf6ZfA,Instant__Rava_Dosa-__सूजी_का_दोसा_-_Quick_Sooji_Dosa_Recipe
https://www.youtube.com/watch?v=CXEtggri9X4,Instant_Paneer_Idli__-_पनीर_इडली_झटपट_बनायें_-_Quick_Paneer_Veg_Idli
https://www.youtube.com/watch?v=zpA9-LnQvrE,"Cold_Coffee,_Iced_tea_and_Green_Tea_-__कोल्ड_कॉफी,_आइस्ड_टी_और_ग्रीन_टी_-_3_Coolest_Drinks"
https://www.youtube.com/watch?v=ckf16itfZCY,Mango_Mastani_-_मैंगो_मस्तानी_-_How_to_make_Pune's_Mango_Mastani
https://www.youtube.com/watch?v=Hvvj-zn-Uwk,Bharwan_Karela_-_भरवां_करेला_मसाला_-_How_to_make_Stuffed_Karela__-_Stuffed_Bitter_Melon
https://www.youtube.com/watch?v=mTSuoch7fHw,Mango_frooti_recipe_
https://www.youtube.com/watch?v=cpcYD2k8Xrg,Kadha_Prasad_-_कड़ाह_प्रसाद_-_आटे_का_हलवा_-_Atte_Ka_Sheera_-_Wheat_flour_Halwa
https://www.youtube.com/watch?v=ELyIM0DOz2w,Cashew_and_Almond_Nut_Cookies_eggless_-_काजू_बादाम_कुकीज_-_Butter_Cookies_With_Cashews_&_Almonds
https://www.youtube.com/watch?v=zPqlCDrEl7M,Palak_Soya_Bhurji_-_पालक_सोया_भुरजी_-_Spinach_Soya_Granules_Keema
https://www.youtube.com/watch?v=IhZ7lHPGmbg,Achari_Lachha_Paratha_-_अचारी_लच्छा_पराठा_-__Crispy_Achari_Warqi_Paratha
https://www.youtube.com/watch?v=WVCrgjyr5Ys,Kathal_Kabab_Recipe_-_कटहल_के_कबाब_-_Raw_Jackfruit_Kebab
https://www.youtube.com/watch?v=gxeq62hY5-Q,Paneer_Dahi_Vada_-_पनीर_दही_वड़ा_-__Paneer_Dahi_Bhalla__Farali
https://www.youtube.com/watch?v=dDZ4VMRGN40,4_Chutneys_for_Vrat__-_व्रत_वाली_4_चटनियां_-__Phalahari_chutney_recipe
https://www.youtube.com/watch?v=DtQi-dVSgxM,Aloo_Bhujia_Namkeen_Farali_-_व्रत_वाली_आलू_भुजिया_-__Alu_Bhujiya_for_Navratri_Vrat
https://www.youtube.com/watch?v=BJmYeeaZZt8,केले_के_एकदम_कुरकुरे_और_पतले_चिप्स_
https://www.youtube.com/watch?v=MmkGhsPk2f4,Aloo_Patta_Gobhi_matar_sabzi_-_आलू_पत्ता_गोभी_मटर_सब्ज़ी_-_Cabbage_Peas_Potato_Dry_Curry
https://www.youtube.com/watch?v=P2ECxxaY8Fg,Instant_Bhature_-_फूले_फूले_मुलायम_भटूरे_झटपट_बनायें__
https://www.youtube.com/watch?v=cebCICBlAoc,Palak_Bharwan_Paratha_-_पालक_भरवां_परांठा_-_Spinach_Stuffed_Paratha
https://www.youtube.com/watch?v=FX6Ahb6JM7Y,Matar_ka_Halwa_-_हरी_मटर_का_हलवा_-_Green_Peas_Halwa_Recipe
https://www.youtube.com/watch?v=6-3HcL11C3E,Amla_Murabba_-_आंवला_मुरब्बा_-_Amla_Murabba_Banane_ki_vidhi_-_Gooseberry_Sweet_Pickle
https://www.youtube.com/watch?v=aBVT3IDnFk4,Rabri_Recipe_-_लच्छेदार_खुरचन_वाली_रबड़ी__-_Lacchedar__Khurchan_wali_Rabdi
https://www.youtube.com/watch?v=pbrprTK2UGE,Chashni_Wali_Gujiya_-_चाशनी_वाली_मावा_गुजिया_-_Mawa_Gujiya_Dipped_in_Sugar_Syrup
https://www.youtube.com/watch?v=zyxCWJ6Gkr4,Instant_Dahi_Vada_with__Rawa_-_सूजी_के_झटपट_दही_वड़े_-__Semolina_Dahi_Bhalla
https://www.youtube.com/watch?v=6Do_oP3qDs0,Kaju_Pista_Roll_recipe_-_Cashew_Pistachio_Rolls_-_काजू_पिस्ता_रोल
https://www.youtube.com/watch?v=fPD3cVchE0s,Besan_ki_Chakki_-_Rajasthani_Besan_Burfi_-_Besani_ki_Chakki
https://www.youtube.com/watch?v=hPsit4xUhr0,Quick_Paneer_Recipe_Instant_Paneer_Khurchan_।_झट_से_बनने_वाली_पनीर_की_मसालेदार_सब्जी
https://www.youtube.com/watch?v=ESDlnxawkj4,Malpua_Recipe_
https://www.youtube.com/watch?v=mN8HebZAcig,Begun_Bhaja_Recipe_-_Baingan_Fry_Recipe_-_Brinjal_Tawa_Fry__-_Eggplant_Fry
https://www.youtube.com/watch?v=sFPiWqpa3EM,Bread_Paneer_Pakora_-_Cottage_Cheese_Bread_Pakora_-_Stuffed_Paneer_Bread_Pakora
https://www.youtube.com/watch?v=ps3fNWkOE5w,Raw_Banana_Sabzi_with_peels_-_Kache_Kele_Ki_Sukhi_Sabzi_-_Spicy_and_Crispy_Raw_Banana_Fry
https://www.youtube.com/watch?v=oztnLvaVSXc,Matar_ka_Nimona_-_Grean_Peas_Nimona_-_Potatoes_and_Green_Pea_Curry
https://www.youtube.com/watch?v=-7NzxmfMw4c,Doodhi_Muthia_-_Lauki_Muthia_recipe_-_Steamed_Bottle_Gourd_Muthiya
https://www.youtube.com/watch?v=BzapVZAoJ_Y,Nacho_Chips_-_Homemade_Nachos_-_Corn_Tortilla_Chips_-_Makki_ke_Chips
https://www.youtube.com/watch?v=B_d85BVvLVM,SeeSomethingNew_with_Nisha_Madhulika
https://www.youtube.com/watch?v=hliXrXXS4Fw,Masala_Missi_Paratha__-_Besan_Masala_Paratha_-_Besan_Mixed_Masala_Paratha
https://www.youtube.com/watch?v=0G1p2z6S5Iw,Matar_Masala_Mathri_Crispy_-__Nimki_with_Green_Peas_-_Khasta_Matar_Mathri_Namkeen
https://www.youtube.com/watch?v=Bmt0sDLMBM4,Ginger_Green_Chilli_Pickle_Instant_-_Adrak_Hari_Mirch_ka_Achaar_-_अदरक_हरी_मिर्च_का_अचार
https://www.youtube.com/watch?v=FS0LHkleQdY,Matar_ki_Masala_Puri__
https://www.youtube.com/watch?v=35vHhFchixA,Instant_Rava_Toast_Recipe_-_Crispy_Veg_Suji_Bread_Toast_-_Semolina_Veg_Toast
https://www.youtube.com/watch?v=BZyx0reysUM,Aloo_Chaat_recipe_-_Quick_Spicy_alu_chaat_-_Delhi_Wale_Aloo_Chaat_-_Easy_Potato_Chaat
https://www.youtube.com/watch?v=oVfWo91JoSM,Aloo_Matar_Curry_Recipe_-_Potato_Peas_Curry_-_Matar_Batata_Bhaji
https://www.youtube.com/watch?v=8l2OG1J8KJA,Red_sauce_pasta_recipe_
https://www.youtube.com/watch?v=8kT56WtJ1Jk,Makki_ke_khasta_pakore_-_Veg_Cornmeal_Pakora_-_Crispy_corn_pakoda
https://www.youtube.com/watch?v=1IVLgI8rh6c,Aloo_Gobhi_Matar_ki_Sabzi_Recipe_-_Aloo_Gobhi_Matar_Masala_Dhaba_Style_-_Aloo_Gobi_Matar_Spicy_Curry
https://www.youtube.com/watch?v=QAu_7DQVm1I,Matar_Kachori_Khasta_
https://www.youtube.com/watch?v=04MkiR6OPKs,Gur_Papdi_recipe_-_Gol_papdi-_Sukhadi_-_Gor_Papri
https://www.youtube.com/watch?v=T9OPgyD_4RA,Til_Gud_Bati_Recipe_-_Tilkut_Gud_Mawa_Bati_-_Makar_Sankrati_Recipe
https://www.youtube.com/watch?v=-AmXKLopP8w,Stuffed_Potato_curry_-_Bharwan_Aloo_Recipe
https://www.youtube.com/watch?v=etAbKE6Vttg,How_to_store_Fresh_Green_Peas__
https://www.youtube.com/watch?v=MZMc2f2xCvQ,Turmeric_Latte_-__Golden_Drink_Turmeric_Milk_-_Haldi_ka_Milk
https://www.youtube.com/watch?v=hYGCaSoV33Q,Instant_Green_Chilli_Pickle_-_Instant_Mirchi_Achar_Recipe
https://www.youtube.com/watch?v=dbQc6ygN7Bg,Mawa_Gajak__Recipe_-_तिल_मावा_गज़क_।__Til_Mawa_Patti_-_Til_Khoya_Chikki_Gazak
https://www.youtube.com/watch?v=feaf4Hw-7oY,Karela_fry_recipe_-_Karela_bhujiya_recipe_-_Karela_Masala_Sabzi_Recipe
https://www.youtube.com/watch?v=-m6Gj_vIioQ,Til_Gur_Barfi_Recipe_।_तिल_गुड़_बर्फी_।_Tilkut_Barfi_
https://www.youtube.com/watch?v=9syjDwgVHyk,Daliya_khichdi_recipe_-_Dalia_pulao_with_Moong_Dal_-_Broken_Wheat_Khichdi
https://www.youtube.com/watch?v=06kvVjthd7I,कुरकुरे_परतों_वाली_निमकी_।__Khasta_Namak_Para_-_Layred_Nimki_-_Khasta_Mathri_namakpare_Namkeen
https://www.youtube.com/watch?v=rdgYebOQQGM,Moong_Dal_Chilla_with_stuffing_
https://www.youtube.com/watch?v=l9HegZqaTZQ,Crispy_Thin_Potato_Chips_-_Potato_Wafers_-_Aloo_Chips_-_Batata_Wafers
https://www.youtube.com/watch?v=dsKh9-OVDeY,Malai_kofta_curry_recipe_-_Malai_Kofta_Restaurant_Style_-_Aloo_Malai_Shahi_Kofta_curry
https://www.youtube.com/watch?v=edx_qdEBAf0,Instant_Rava_Vada_Recipe_-_Semolina_Vada_-_Sooji_Vada_-_Rava_vadalu
https://www.youtube.com/watch?v=JjZxqmQriXA,मक्की_की_रोटी_-_सरसों_का_साग_-_बनाईये_बडी_आसानी_से_।_Makki_Ki_Roti_Sarson_Ka_Saag_-_Easy_Recipe
https://www.youtube.com/watch?v=k2RDeWl50_k,Gobi_Ka_Achaar_
https://www.youtube.com/watch?v=mBFpWzd_1iQ,Matar_ke_Chole__
https://www.youtube.com/watch?v=3ib1IHOhosE,Palak_Paratha_Recipe_-_Spinach_Paratha_recipe_-_Punjabi_Palak_Masala_Paratha
https://www.youtube.com/watch?v=bA5m9F9qYVI,ब्रेड_कटोरी_पिज़्ज़ा_
https://www.youtube.com/watch?v=_Lok7cIFj2s,आलू_मसाला_पूरी_-_नाश्ते_या_टिफिन_के_लिये_
https://www.youtube.com/watch?v=fUTzOTMav3A,Gujiya_recipe_
https://www.youtube.com/watch?v=d8ibQ1chV78,Aloo_Bhujiya_Recipe_-_Bikaneri_Namkeen_Sev_-_Alu_Bhujia_Sev
https://www.youtube.com/watch?v=HVMpZNHQV9c,Gulab_Jamun_recipe_-_Gulab_Jamun_Recipe_with_Khoya_or_mawa
https://www.youtube.com/watch?v=G1B06VXQt5M,Atta_Besan_Ladoo__-_Wheat_and_Chickpea_flour_laddu_-_Diwali_Special
https://www.youtube.com/watch?v=2-aEm3vAxpU,Shakarpara_recipe_
https://www.youtube.com/watch?v=Hmjj9Ssu9xY,"मूंगदाल_हलवा,_बिना_मावा_के_झटपट_बनायें_।_Moong_Dal_Halwa_wiithout_kyoya_"
https://www.youtube.com/watch?v=f817k4JPfvo,Kaju_Chikki_Recipe_-_Cashew_Nuts_Brittle_-_Caramelized_Cashews
https://www.youtube.com/watch?v=e2qSFKCkn_Y,Bread_roll_recipe_
https://www.youtube.com/watch?v=skPzG_ZMnyU,Poori_Recipe__
https://www.youtube.com/watch?v=h_Kb90n5J2s,Aloo_bharwan_Mirch_recipe_
https://www.youtube.com/watch?v=n7jZoBGeTsU,Sama_Kachori_Recipe_for_Navratri_-_Samak_Kahocri_-_Upvas_ki_kachori
https://www.youtube.com/watch?v=U8P-uRtfamo,Mix_Veg_Paratha_Recipe_-_Mixed_Vegetable_Paratha_-_Veg_Stuffed_paratha
https://www.youtube.com/watch?v=UrF11axPgB4,Paneer_Tikka_Masala_Gravy_।_पनीर_टिक्का_मसाला_।_Restaurant_style_Paneer_Tikka_Masala
https://www.youtube.com/watch?v=0G_ntIFMZyo,Instant_Rava_Uttapam_with_Besan_
https://www.youtube.com/watch?v=Mm_vqZYsYws,Dahi_Sandwich_Recipe_
https://www.youtube.com/watch?v=-qTTF22BERY,Jeera_Rice_recipe_
https://www.youtube.com/watch?v=lSrSupptby0,Pineapple_Raita_Recipe_
https://www.youtube.com/watch?v=nGSPcXPLcvM,Mysore_Bonda_
https://www.youtube.com/watch?v=_oNQBICnOXo,Moong_Dal_Tikki_Recipe_-_Moong_Dal_Puff_Vada_-_Pesara_Pindi_Billalu
https://www.youtube.com/watch?v=mhemUTcFsNs,Making_Dahi_without_starter_-_Make_Curd_without_the_Jaman_-_Yogurt_without_yogurt_culture
https://www.youtube.com/watch?v=-KKeYwN2Pjo,Stuffed_Idli_Recipe__-_भरवां_मसाला_इडली_-_Aloo_Stuffed_Idli_-_Potato_Masala_Stuffed_Idli
https://www.youtube.com/watch?v=VaXIHwoOs54,Fried_momos_recipe_-_Veg_fried_momos_recipe_-_Fried_Dim_Sum_Recipe
https://www.youtube.com/watch?v=0aUwjXsUhcw,Coconut_burfi_
https://www.youtube.com/watch?v=2uxGi6v8muo,Aloo_baingan_masala_Recipe_-_Potato_Eggplant_recipe_-_Quick_Potato_brinjal_recipe
https://www.youtube.com/watch?v=A-F1mnxISTE,Besan_ladoo_recipe_
https://www.youtube.com/watch?v=frgdffSHJEM,Chole_Masala_recipe_-_Punjabi_Chole_Masala_-_Restaurant_Style_Chole_Masala_-_Kabuli_Chana_Masala
https://www.youtube.com/watch?v=Ig_B156L-rE,उरद_दाल_की_खस्ता_कचौरी_।_Khasta_Kachori_Recipe_-__Crispy_Dal_Bhari_khasta_Kachori_-_Urad_Dal_Kachori
https://www.youtube.com/watch?v=IyrY0dFKvm4,Gobi_Paneer_Paratha_recipe_-_Cauliflower_Panner_stuffed_paratha
https://www.youtube.com/watch?v=yulhEYZWgK0,How_to_cook_rice_in_a_pressure_cooker_-_How_to_cook_Perfect_Basmati_Rice_in_cooker
https://www.youtube.com/watch?v=zZ_jUpD2gR0,Puran_Poli_Recipe_-_Maharashtrian_Pooran_Poli_-_Sweet_Puran_Poli_-_Tel_Poli
https://www.youtube.com/watch?v=McReAdKr61k,How_to_make_Eggless_Mayonnaise_-_Instant_Homemade_Mayonnaise
https://www.youtube.com/watch?v=W91IIOJidyw,Cheesy_Vegetable_Pasta_recipe_-_Veggie_pasta_and_Cheese
https://www.youtube.com/watch?v=tVjAMTh8hOE,Vegetable_makhani_recipe_-_Veg_Makhanwala_-_Subz_Makhani
https://www.youtube.com/watch?v=uPwmMVY4PG0,Momos_Chutney__
https://www.youtube.com/watch?v=cs1z31m-0-U,Veg_Momos_recipe_-_Steamed_Momos_-_Vegetable_Dim_Sum_-_Chinese_veg_momos
